Time (s),Voltage (V)
7.8e-08,0.0296
7.9e-08,0.0284
8e-08,0.026000000000000002
8.1e-08,0.023200000000000002
8.2e-08,0.020800000000000003
8.3e-08,0.019200000000000002
8.4e-08,0.0188
8.5e-08,0.0196
8.6e-08,0.0216
8.7e-08,0.0244
8.8e-08,0.0268
8.9e-08,0.028800000000000003
9e-08,0.0292
9.1e-08,0.028
9.2e-08,0.0252
9.3e-08,0.0216
9.4e-08,0.0184
9.5e-08,0.0164
9.6e-08,0.0172
9.7e-08,0.02
9.8e-08,0.024800000000000003
9.9e-08,0.0292
1e-07,0.032
1.01e-07,0.032
1.02e-07,0.028800000000000003
1.03e-07,0.0228
1.04e-07,0.016800000000000002
1.05e-07,0.0128
1.06e-07,0.0128
1.07e-07,0.016800000000000002
1.08e-07,0.0236
1.09e-07,0.0304
1.1e-07,0.034800000000000005
1.11e-07,0.0352
1.12e-07,0.031200000000000002
1.13e-07,0.0236
1.14e-07,0.016
1.15e-07,0.0108
1.16e-07,0.010400000000000001
1.17e-07,0.0152
1.18e-07,0.0236
1.19e-07,0.032
1.2e-07,0.0376
1.21e-07,0.0376
1.22e-07,0.0324
1.23e-07,0.023200000000000002
1.24e-07,0.014
1.25e-07,0.008400000000000001
1.26e-07,0.008400000000000001
1.27e-07,0.0148
1.28e-07,0.0244
1.29e-07,0.033600000000000005
1.3e-07,0.0392
1.31e-07,0.038400000000000004
1.32e-07,0.032
1.33e-07,0.022000000000000002
1.34e-07,0.012400000000000001
1.35e-07,0.0068000000000000005
1.36e-07,0.008
1.37e-07,0.015600000000000001
1.38e-07,0.026000000000000002
1.39e-07,0.0352
1.4e-07,0.04
1.41e-07,0.038
1.42e-07,0.0304
1.43e-07,0.02
1.44e-07,0.0108
1.45e-07,0.0064
1.46e-07,0.0092
1.47e-07,0.0176
1.48e-07,0.028
1.49e-07,0.0368
1.5e-07,0.04
1.51e-07,0.0364
1.52e-07,0.028
1.53e-07,0.018000000000000002
1.54e-07,0.009600000000000001
1.55e-07,0.0068000000000000005
1.56e-07,0.0108
1.57e-07,0.0196
1.58e-07,0.0296
1.59e-07,0.0368
1.6e-07,0.0388
1.61e-07,0.034800000000000005
1.62e-07,0.0264
1.63e-07,0.016800000000000002
1.64e-07,0.01
1.65e-07,0.008400000000000001
1.66e-07,0.0132
1.67e-07,0.022000000000000002
1.68e-07,0.0308
1.69e-07,0.0368
1.7e-07,0.037200000000000004
1.71e-07,0.0328
1.72e-07,0.024800000000000003
1.73e-07,0.0164
1.74e-07,0.0108
1.75e-07,0.0108
1.76e-07,0.015600000000000001
1.77e-07,0.0236
1.78e-07,0.031200000000000002
1.79e-07,0.0356
1.8e-07,0.0352
1.81e-07,0.0308
1.82e-07,0.0236
1.83e-07,0.016800000000000002
1.84e-07,0.0128
1.85e-07,0.0132
1.86e-07,0.0176
1.87e-07,0.024
1.88e-07,0.030000000000000002
1.89e-07,0.0332
1.9e-07,0.0324
1.91e-07,0.028800000000000003
1.92e-07,0.0236
1.93e-07,0.0184
1.94e-07,0.016
1.95e-07,0.0164
1.96e-07,0.0196
1.97e-07,0.024
1.98e-07,0.028
1.99e-07,0.030000000000000002
2e-07,0.030000000000000002
2.01e-07,0.027600000000000003
2.02e-07,0.0244
2.03e-07,0.0216
2.04e-07,0.0196
2.05e-07,0.019200000000000002
2.06e-07,0.020800000000000003
2.07e-07,0.0228
2.08e-07,0.0252
2.09e-07,0.0268
2.1e-07,0.027600000000000003
2.11e-07,0.027200000000000002
2.12e-07,0.0264
2.13e-07,0.0244
2.14e-07,0.0228
2.15e-07,0.0212
2.16e-07,0.0204
2.17e-07,0.0204
2.18e-07,0.0216
2.19e-07,0.0236
2.2e-07,0.0256
2.21e-07,0.027600000000000003
2.22e-07,0.0284
2.23e-07,0.027200000000000002
2.24e-07,0.024800000000000003
2.25e-07,0.022000000000000002
2.26e-07,0.019200000000000002
2.27e-07,0.018000000000000002
2.28e-07,0.0184
2.29e-07,0.0212
2.3e-07,0.024800000000000003
2.31e-07,0.0284
2.32e-07,0.0304
2.33e-07,0.030000000000000002
2.34e-07,0.0268
2.35e-07,0.0224
2.36e-07,0.018000000000000002
2.37e-07,0.015600000000000001
2.38e-07,0.0164
2.39e-07,0.02
2.4e-07,0.0252
2.41e-07,0.030000000000000002
2.42e-07,0.0328
2.43e-07,0.032
2.44e-07,0.028
2.45e-07,0.0224
2.46e-07,0.0172
2.47e-07,0.014400000000000001
2.48e-07,0.0152
2.49e-07,0.0196
2.5e-07,0.026000000000000002
2.51e-07,0.0316
2.52e-07,0.034
2.53e-07,0.0324
2.54e-07,0.027600000000000003
2.55e-07,0.0212
2.56e-07,0.016
2.57e-07,0.013600000000000001
2.58e-07,0.0152
2.59e-07,0.020800000000000003
2.6e-07,0.027200000000000002
2.61e-07,0.032
2.62e-07,0.033600000000000005
2.63e-07,0.0316
2.64e-07,0.026000000000000002
2.65e-07,0.0196
2.66e-07,0.014400000000000001
2.67e-07,0.0132
2.68e-07,0.015600000000000001
2.69e-07,0.0216
2.7e-07,0.028
2.71e-07,0.0324
2.72e-07,0.0332
2.73e-07,0.0304
2.74e-07,0.024800000000000003
2.75e-07,0.0188
2.76e-07,0.0148
2.77e-07,0.014400000000000001
2.78e-07,0.0176
