Time (s),Voltage (V)
8.2e-08,0.0448
8.3e-08,0.0444
8.4e-08,0.0436
8.5e-08,0.0424
8.6e-08,0.041600000000000005
8.7e-08,0.041600000000000005
8.8e-08,0.042
8.9e-08,0.0432
9e-08,0.0444
9.1e-08,0.0456
9.2e-08,0.0456
9.3e-08,0.045200000000000004
9.4e-08,0.044000000000000004
9.5e-08,0.0424
9.6e-08,0.0408
9.7e-08,0.04
9.8e-08,0.040400000000000005
9.9e-08,0.042
1e-07,0.044000000000000004
1.01e-07,0.046
1.02e-07,0.0468
1.03e-07,0.0468
1.04e-07,0.045200000000000004
1.05e-07,0.042800000000000005
1.06e-07,0.040400000000000005
1.07e-07,0.038400000000000004
1.08e-07,0.038400000000000004
1.09e-07,0.04
1.1e-07,0.0432
1.11e-07,0.046
1.12e-07,0.0476
1.13e-07,0.048
1.14e-07,0.046400000000000004
1.15e-07,0.0432
1.16e-07,0.0396
1.17e-07,0.0368
1.18e-07,0.036000000000000004
1.19e-07,0.0376
1.2e-07,0.0412
1.21e-07,0.045200000000000004
1.22e-07,0.048
1.23e-07,0.0488
1.24e-07,0.0476
1.25e-07,0.0444
1.26e-07,0.04
1.27e-07,0.0364
1.28e-07,0.0344
1.29e-07,0.0356
1.3e-07,0.0396
1.31e-07,0.0444
1.32e-07,0.048
1.33e-07,0.049600000000000005
1.34e-07,0.048400000000000006
1.35e-07,0.045200000000000004
1.36e-07,0.0408
1.37e-07,0.0364
1.38e-07,0.033600000000000005
1.39e-07,0.034
1.4e-07,0.038
1.41e-07,0.0432
1.42e-07,0.0472
1.43e-07,0.0492
1.44e-07,0.0488
1.45e-07,0.046
1.46e-07,0.041600000000000005
1.47e-07,0.037200000000000004
1.48e-07,0.034
1.49e-07,0.034
1.5e-07,0.037200000000000004
1.51e-07,0.042
1.52e-07,0.046400000000000004
1.53e-07,0.0488
1.54e-07,0.0488
1.55e-07,0.046400000000000004
1.56e-07,0.0432
1.57e-07,0.0392
1.58e-07,0.0364
1.59e-07,0.0356
1.6e-07,0.0376
1.61e-07,0.0412
1.62e-07,0.045200000000000004
1.63e-07,0.0476
1.64e-07,0.048
1.65e-07,0.046400000000000004
1.66e-07,0.044000000000000004
1.67e-07,0.0412
1.68e-07,0.0388
1.69e-07,0.038
1.7e-07,0.0388
1.71e-07,0.0412
1.72e-07,0.044000000000000004
1.73e-07,0.046
1.74e-07,0.0468
1.75e-07,0.046400000000000004
1.76e-07,0.0448
1.77e-07,0.042800000000000005
1.78e-07,0.0412
1.79e-07,0.04
1.8e-07,0.04
1.81e-07,0.0412
1.82e-07,0.042800000000000005
1.83e-07,0.0444
1.84e-07,0.0456
1.85e-07,0.0456
1.86e-07,0.045200000000000004
1.87e-07,0.044000000000000004
1.88e-07,0.042800000000000005
1.89e-07,0.041600000000000005
1.9e-07,0.0408
1.91e-07,0.0408
1.92e-07,0.041600000000000005
1.93e-07,0.0432
1.94e-07,0.0444
1.95e-07,0.045200000000000004
1.96e-07,0.0456
1.97e-07,0.0448
1.98e-07,0.044000000000000004
1.99e-07,0.042800000000000005
2e-07,0.041600000000000005
2.01e-07,0.0408
2.02e-07,0.0408
2.03e-07,0.042
2.04e-07,0.0432
2.05e-07,0.0448
2.06e-07,0.0456
2.07e-07,0.0456
2.08e-07,0.0444
2.09e-07,0.0432
2.1e-07,0.041600000000000005
2.11e-07,0.040400000000000005
2.12e-07,0.040400000000000005
2.13e-07,0.0412
2.14e-07,0.0432
2.15e-07,0.0448
2.16e-07,0.0456
2.17e-07,0.0456
2.18e-07,0.0448
2.19e-07,0.042800000000000005
2.2e-07,0.0412
2.21e-07,0.040400000000000005
2.22e-07,0.04
2.23e-07,0.0412
2.24e-07,0.0432
2.25e-07,0.0448
2.26e-07,0.0456
2.27e-07,0.0456
2.28e-07,0.044000000000000004
2.29e-07,0.0424
2.3e-07,0.0408
2.31e-07,0.04
2.32e-07,0.040400000000000005
2.33e-07,0.042
2.34e-07,0.044000000000000004
2.35e-07,0.0456
2.36e-07,0.046
2.37e-07,0.045200000000000004
2.38e-07,0.0436
2.39e-07,0.041600000000000005
2.4e-07,0.04
2.41e-07,0.0396
2.42e-07,0.0408
2.43e-07,0.042800000000000005
2.44e-07,0.0448
2.45e-07,0.046
2.46e-07,0.046400000000000004
2.47e-07,0.045200000000000004
2.48e-07,0.042800000000000005
2.49e-07,0.0408
2.5e-07,0.0396
2.51e-07,0.0396
2.52e-07,0.0412
2.53e-07,0.0432
2.54e-07,0.045200000000000004
2.55e-07,0.046400000000000004
2.56e-07,0.046
2.57e-07,0.0444
2.58e-07,0.042
2.59e-07,0.04
2.6e-07,0.0392
2.61e-07,0.0396
2.62e-07,0.041600000000000005
2.63e-07,0.044000000000000004
2.64e-07,0.046
2.65e-07,0.046400000000000004
2.66e-07,0.046
2.67e-07,0.044000000000000004
2.68e-07,0.042
2.69e-07,0.04
2.7e-07,0.0396
2.71e-07,0.040400000000000005
2.72e-07,0.0424
2.73e-07,0.0444
2.74e-07,0.0456
2.75e-07,0.046
2.76e-07,0.045200000000000004
2.77e-07,0.0436
2.78e-07,0.042
