Time (s),Voltage (V)
3.29e-07,0.0296
3.3e-07,0.0264
3.31e-07,0.0256
3.32e-07,0.0256
3.33e-07,0.028
3.34e-07,0.031200000000000002
3.35e-07,0.0344
3.36e-07,0.036000000000000004
3.37e-07,0.036000000000000004
3.38e-07,0.0328
3.39e-07,0.028800000000000003
3.4e-07,0.024800000000000003
3.41e-07,0.0224
3.42e-07,0.024
3.43e-07,0.027200000000000002
3.44e-07,0.0328
3.45e-07,0.0368
3.46e-07,0.038400000000000004
3.47e-07,0.0376
3.48e-07,0.0328
3.49e-07,0.027200000000000002
3.5e-07,0.0224
3.51e-07,0.020800000000000003
3.52e-07,0.0224
3.53e-07,0.027200000000000002
3.54e-07,0.0328
3.55e-07,0.0376
3.56e-07,0.04
3.57e-07,0.0376
3.58e-07,0.0328
3.59e-07,0.027200000000000002
3.6e-07,0.0224
3.61e-07,0.020800000000000003
3.62e-07,0.0224
3.63e-07,0.027200000000000002
3.64e-07,0.0328
3.65e-07,0.0376
3.66e-07,0.0392
3.67e-07,0.0368
3.68e-07,0.0328
3.69e-07,0.027200000000000002
3.7e-07,0.0224
3.71e-07,0.0216
3.72e-07,0.023200000000000002
3.73e-07,0.027200000000000002
3.74e-07,0.032
3.75e-07,0.036000000000000004
3.76e-07,0.0368
3.77e-07,0.0352
3.78e-07,0.031200000000000002
3.79e-07,0.027200000000000002
3.8e-07,0.024800000000000003
3.81e-07,0.024
3.82e-07,0.0256
3.83e-07,0.0296
3.84e-07,0.0328
3.85e-07,0.0344
3.86e-07,0.0344
3.87e-07,0.032
3.88e-07,0.0296
3.89e-07,0.027200000000000002
3.9e-07,0.0264
3.91e-07,0.027200000000000002
3.92e-07,0.028800000000000003
3.93e-07,0.0304
3.94e-07,0.032
3.95e-07,0.032
3.96e-07,0.0304
3.97e-07,0.028800000000000003
3.98e-07,0.027200000000000002
3.99e-07,0.027200000000000002
4e-07,0.028
4.01e-07,0.0304
4.02e-07,0.032
4.03e-07,0.0328
4.04e-07,0.032
4.05e-07,0.0296
4.06e-07,0.027200000000000002
4.07e-07,0.024800000000000003
4.08e-07,0.024800000000000003
4.09e-07,0.0264
4.1e-07,0.0296
4.11e-07,0.0328
4.12e-07,0.0352
4.13e-07,0.0352
4.14e-07,0.0328
4.15e-07,0.028800000000000003
4.16e-07,0.024800000000000003
4.17e-07,0.0224
4.18e-07,0.023200000000000002
4.19e-07,0.0264
4.2e-07,0.0304
4.21e-07,0.0352
4.22e-07,0.0376
4.23e-07,0.0368
4.24e-07,0.033600000000000005
4.25e-07,0.028800000000000003
4.26e-07,0.024
4.27e-07,0.020800000000000003
4.28e-07,0.0216
4.29e-07,0.024800000000000003
4.3e-07,0.0304
4.31e-07,0.0352
4.32e-07,0.038400000000000004
4.33e-07,0.0376
4.34e-07,0.0344
4.35e-07,0.028800000000000003
4.36e-07,0.024
4.37e-07,0.020800000000000003
4.38e-07,0.020800000000000003
4.39e-07,0.024
4.4e-07,0.028800000000000003
4.41e-07,0.0344
4.42e-07,0.0376
4.43e-07,0.038400000000000004
4.44e-07,0.036000000000000004
4.45e-07,0.031200000000000002
4.46e-07,0.0264
4.47e-07,0.0224
4.48e-07,0.020800000000000003
4.49e-07,0.023200000000000002
4.5e-07,0.027200000000000002
4.51e-07,0.0328
4.52e-07,0.0368
4.53e-07,0.038400000000000004
4.54e-07,0.0376
4.55e-07,0.033600000000000005
4.56e-07,0.028800000000000003
4.57e-07,0.024
4.58e-07,0.0216
4.59e-07,0.0216
4.6e-07,0.024800000000000003
4.61e-07,0.028800000000000003
4.62e-07,0.033600000000000005
4.63e-07,0.0368
4.64e-07,0.0376
4.65e-07,0.0368
4.66e-07,0.0328
4.67e-07,0.028
4.68e-07,0.024
4.69e-07,0.0216
4.7e-07,0.0224
4.71e-07,0.024800000000000003
4.72e-07,0.0296
4.73e-07,0.0344
4.74e-07,0.0376
4.75e-07,0.038400000000000004
4.76e-07,0.036000000000000004
4.77e-07,0.032
4.78e-07,0.0264
4.79e-07,0.0216
4.8e-07,0.02
4.81e-07,0.020800000000000003
4.82e-07,0.024800000000000003
4.83e-07,0.031200000000000002
4.84e-07,0.0368
4.85e-07,0.04
4.86e-07,0.04
4.87e-07,0.036000000000000004
4.88e-07,0.0296
4.89e-07,0.023200000000000002
4.9e-07,0.019200000000000002
4.91e-07,0.0184
4.92e-07,0.0224
4.93e-07,0.028
4.94e-07,0.0352
4.95e-07,0.04
4.96e-07,0.0408
4.97e-07,0.0376
4.98e-07,0.032
4.99e-07,0.024
5e-07,0.0184
5.01e-07,0.016
5.02e-07,0.0184
5.03e-07,0.024800000000000003
5.04e-07,0.032
5.05e-07,0.038400000000000004
5.06e-07,0.041600000000000005
5.07e-07,0.04
5.08e-07,0.0344
5.09e-07,0.027200000000000002
5.1e-07,0.02
5.11e-07,0.016800000000000002
5.12e-07,0.0176
5.13e-07,0.023200000000000002
5.14e-07,0.0304
5.15e-07,0.0376
5.16e-07,0.0408
5.17e-07,0.0408
5.18e-07,0.036000000000000004
5.19e-07,0.028800000000000003
5.2e-07,0.0216
5.21e-07,0.016800000000000002
5.22e-07,0.0176
5.23e-07,0.0216
5.24e-07,0.028
5.25e-07,0.0352
5.26e-07,0.0392
5.27e-07,0.04
5.28e-07,0.0368
5.29e-07,0.0304
5.3e-07,0.024
5.31e-07,0.019200000000000002
5.32e-07,0.0184
5.33e-07,0.020800000000000003
5.34e-07,0.0264
5.35e-07,0.0328
5.36e-07,0.0376
5.37e-07,0.0392
5.38e-07,0.0368
5.39e-07,0.031200000000000002
5.4e-07,0.0256
5.41e-07,0.020800000000000003
5.42e-07,0.019200000000000002
5.43e-07,0.020800000000000003
5.44e-07,0.024800000000000003
5.45e-07,0.0304
5.46e-07,0.0352
5.47e-07,0.0368
5.48e-07,0.036000000000000004
5.49e-07,0.032
5.5e-07,0.027200000000000002
5.51e-07,0.0224
5.52e-07,0.020800000000000003
5.53e-07,0.0216
5.54e-07,0.024800000000000003
5.55e-07,0.0296
5.56e-07,0.033600000000000005
5.57e-07,0.036000000000000004
5.58e-07,0.0352
5.59e-07,0.032
5.6e-07,0.028
5.61e-07,0.024
5.62e-07,0.0216
5.63e-07,0.0224
5.64e-07,0.0256
5.65e-07,0.0296
5.66e-07,0.033600000000000005
5.67e-07,0.0352
5.68e-07,0.0344
5.69e-07,0.031200000000000002
5.7e-07,0.028
5.71e-07,0.024
5.72e-07,0.0224
5.73e-07,0.023200000000000002
5.74e-07,0.0264
5.75e-07,0.0304
5.76e-07,0.033600000000000005
5.77e-07,0.0352
5.78e-07,0.0344
5.79e-07,0.031200000000000002
5.8e-07,0.027200000000000002
5.81e-07,0.024
5.82e-07,0.0224
5.83e-07,0.023200000000000002
5.84e-07,0.0264
5.85e-07,0.0304
5.86e-07,0.033600000000000005
5.87e-07,0.0352
5.88e-07,0.0344
5.89e-07,0.031200000000000002
5.9e-07,0.0264
5.91e-07,0.023200000000000002
5.92e-07,0.0224
5.93e-07,0.023200000000000002
5.94e-07,0.027200000000000002
5.95e-07,0.031200000000000002
5.96e-07,0.0344
5.97e-07,0.036000000000000004
5.98e-07,0.0344
5.99e-07,0.0304
6e-07,0.0256
6.01e-07,0.0224
6.02e-07,0.020800000000000003
6.03e-07,0.023200000000000002
6.04e-07,0.027200000000000002
6.05e-07,0.031200000000000002
6.06e-07,0.0352
6.07e-07,0.036000000000000004
6.08e-07,0.0344
6.09e-07,0.0304
6.1e-07,0.0256
6.11e-07,0.0224
6.12e-07,0.020800000000000003
6.13e-07,0.0224
6.14e-07,0.0264
6.15e-07,0.031200000000000002
6.16e-07,0.0352
6.17e-07,0.036000000000000004
6.18e-07,0.0352
6.19e-07,0.031200000000000002
6.2e-07,0.0264
6.21e-07,0.0224
6.22e-07,0.020800000000000003
6.23e-07,0.0216
6.24e-07,0.0256
6.25e-07,0.0304
6.26e-07,0.0344
6.27e-07,0.0368
6.28e-07,0.0352
6.29e-07,0.031200000000000002
6.3e-07,0.0264
6.31e-07,0.0224
6.32e-07,0.020800000000000003
6.33e-07,0.0216
6.34e-07,0.0256
6.35e-07,0.0304
6.36e-07,0.0352
6.37e-07,0.0376
6.38e-07,0.036000000000000004
6.39e-07,0.0328
6.4e-07,0.027200000000000002
6.41e-07,0.0224
6.42e-07,0.02
6.43e-07,0.020800000000000003
6.44e-07,0.024
6.45e-07,0.028800000000000003
6.46e-07,0.033600000000000005
6.47e-07,0.0368
6.48e-07,0.0368
6.49e-07,0.033600000000000005
6.5e-07,0.0296
6.51e-07,0.024800000000000003
6.52e-07,0.020800000000000003
6.53e-07,0.020800000000000003
6.54e-07,0.023200000000000002
6.55e-07,0.028
6.56e-07,0.0328
6.57e-07,0.0368
6.58e-07,0.0376
6.59e-07,0.036000000000000004
6.6e-07,0.031200000000000002
6.61e-07,0.0264
6.62e-07,0.0216
6.63e-07,0.02
6.64e-07,0.0216
6.65e-07,0.0256
6.66e-07,0.0304
6.67e-07,0.0352
6.68e-07,0.0376
6.69e-07,0.0368
6.7e-07,0.033600000000000005
6.71e-07,0.028
6.72e-07,0.023200000000000002
6.73e-07,0.02
6.74e-07,0.02
6.75e-07,0.023200000000000002
6.76e-07,0.0296
6.77e-07,0.0352
6.78e-07,0.038400000000000004
6.79e-07,0.0392
6.8e-07,0.036000000000000004
6.81e-07,0.0304
6.82e-07,0.024
6.83e-07,0.02
6.84e-07,0.0184
6.85e-07,0.0216
6.86e-07,0.027200000000000002
6.87e-07,0.0328
6.88e-07,0.0376
6.89e-07,0.0392
6.9e-07,0.0376
6.91e-07,0.032
6.92e-07,0.0264
6.93e-07,0.020800000000000003
6.94e-07,0.019200000000000002
6.95e-07,0.020800000000000003
6.96e-07,0.024800000000000003
6.97e-07,0.031200000000000002
6.98e-07,0.036000000000000004
6.99e-07,0.0392
7e-07,0.0376
7.01e-07,0.033600000000000005
7.02e-07,0.028
7.03e-07,0.0224
7.04e-07,0.019200000000000002
7.05e-07,0.02
7.06e-07,0.023200000000000002
7.07e-07,0.028800000000000003
7.08e-07,0.0344
7.09e-07,0.038400000000000004
7.1e-07,0.038400000000000004
7.11e-07,0.0352
7.12e-07,0.0304
7.13e-07,0.024800000000000003
7.14e-07,0.020800000000000003
7.15e-07,0.02
7.16e-07,0.0224
7.17e-07,0.027200000000000002
7.18e-07,0.0328
7.19e-07,0.0368
7.2e-07,0.0376
7.21e-07,0.036000000000000004
7.22e-07,0.032
7.23e-07,0.027200000000000002
7.24e-07,0.023200000000000002
7.25e-07,0.020800000000000003
7.26e-07,0.0216
7.27e-07,0.0256
7.28e-07,0.0296
7.29e-07,0.033600000000000005
7.3e-07,0.036000000000000004
7.31e-07,0.036000000000000004
7.32e-07,0.0328
7.33e-07,0.028800000000000003
7.34e-07,0.024800000000000003
7.35e-07,0.023200000000000002
7.36e-07,0.023200000000000002
7.37e-07,0.0256
7.38e-07,0.028800000000000003
7.39e-07,0.032
7.4e-07,0.0344
7.41e-07,0.0352
7.42e-07,0.0328
7.43e-07,0.0304
7.44e-07,0.027200000000000002
7.45e-07,0.024800000000000003
7.46e-07,0.024
7.47e-07,0.0256
7.48e-07,0.028800000000000003
7.49e-07,0.031200000000000002
7.5e-07,0.033600000000000005
7.51e-07,0.033600000000000005
7.52e-07,0.0328
7.53e-07,0.0304
7.54e-07,0.028
7.55e-07,0.0256
7.56e-07,0.0256
7.57e-07,0.0264
7.58e-07,0.028800000000000003
7.59e-07,0.0304
7.6e-07,0.032
7.61e-07,0.0328
7.62e-07,0.032
7.63e-07,0.0304
7.64e-07,0.028800000000000003
7.65e-07,0.027200000000000002
7.66e-07,0.027200000000000002
7.67e-07,0.028
7.68e-07,0.0304
7.69e-07,0.032
7.7e-07,0.0328
7.71e-07,0.032
7.72e-07,0.0304
7.73e-07,0.028800000000000003
7.74e-07,0.0264
7.75e-07,0.0256
7.76e-07,0.0264
7.77e-07,0.028800000000000003
7.78e-07,0.031200000000000002
7.79e-07,0.033600000000000005
7.8e-07,0.033600000000000005
7.81e-07,0.0328
7.82e-07,0.0304
7.83e-07,0.027200000000000002
7.84e-07,0.024800000000000003
7.85e-07,0.024800000000000003
7.86e-07,0.0264
7.87e-07,0.0296
7.88e-07,0.0328
7.89e-07,0.0352
7.9e-07,0.0352
7.91e-07,0.033600000000000005
7.92e-07,0.0304
7.93e-07,0.0264
7.94e-07,0.024
7.95e-07,0.024
7.96e-07,0.0264
7.97e-07,0.0296
7.98e-07,0.033600000000000005
7.99e-07,0.0368
8e-07,0.0376
8.01e-07,0.0352
8.02e-07,0.031200000000000002
8.03e-07,0.0264
8.04e-07,0.023200000000000002
8.05e-07,0.0224
8.06e-07,0.024800000000000003
8.07e-07,0.028800000000000003
8.08e-07,0.033600000000000005
8.09e-07,0.0368
8.1e-07,0.0376
8.11e-07,0.036000000000000004
8.12e-07,0.032
8.13e-07,0.027200000000000002
8.14e-07,0.024
8.15e-07,0.0224
8.16e-07,0.024
8.17e-07,0.028800000000000003
8.18e-07,0.033600000000000005
8.19e-07,0.0368
8.2e-07,0.038400000000000004
8.21e-07,0.0368
8.22e-07,0.0328
8.23e-07,0.028
8.24e-07,0.024800000000000003
8.25e-07,0.023200000000000002
8.26e-07,0.024800000000000003
8.27e-07,0.028
8.28e-07,0.032
8.29e-07,0.0352
8.3e-07,0.0368
8.31e-07,0.036000000000000004
8.32e-07,0.0328
8.33e-07,0.0296
8.34e-07,0.027200000000000002
8.35e-07,0.0256
8.36e-07,0.0256
8.37e-07,0.027200000000000002
8.38e-07,0.0304
8.39e-07,0.0328
8.4e-07,0.0344
8.41e-07,0.0344
8.42e-07,0.033600000000000005
8.43e-07,0.032
8.44e-07,0.0304
8.45e-07,0.028800000000000003
8.46e-07,0.028
8.47e-07,0.028800000000000003
8.48e-07,0.028800000000000003
8.49e-07,0.0304
8.5e-07,0.031200000000000002
8.51e-07,0.031200000000000002
8.52e-07,0.032
8.53e-07,0.032
8.54e-07,0.032
8.55e-07,0.031200000000000002
8.56e-07,0.0304
8.57e-07,0.028800000000000003
8.58e-07,0.028
8.59e-07,0.027200000000000002
8.6e-07,0.028
8.61e-07,0.028800000000000003
8.62e-07,0.031200000000000002
8.63e-07,0.0328
8.64e-07,0.0344
8.65e-07,0.0344
8.66e-07,0.033600000000000005
8.67e-07,0.031200000000000002
8.68e-07,0.028800000000000003
8.69e-07,0.0264
8.7e-07,0.0256
8.71e-07,0.0264
8.72e-07,0.028800000000000003
8.73e-07,0.032
8.74e-07,0.0344
8.75e-07,0.036000000000000004
8.76e-07,0.0352
8.77e-07,0.0328
8.78e-07,0.0296
8.79e-07,0.0256
8.8e-07,0.024
8.81e-07,0.024800000000000003
8.82e-07,0.027200000000000002
8.83e-07,0.031200000000000002
8.84e-07,0.0344
8.85e-07,0.036000000000000004
8.86e-07,0.036000000000000004
8.87e-07,0.0344
8.88e-07,0.031200000000000002
8.89e-07,0.027200000000000002
8.9e-07,0.0256
8.91e-07,0.024800000000000003
8.92e-07,0.0264
8.93e-07,0.028800000000000003
8.94e-07,0.0328
8.95e-07,0.0352
8.96e-07,0.036000000000000004
8.97e-07,0.0352
8.98e-07,0.0328
8.99e-07,0.0296
9e-07,0.027200000000000002
9.01e-07,0.0256
9.02e-07,0.0264
9.03e-07,0.028
9.04e-07,0.0304
9.05e-07,0.033600000000000005
9.06e-07,0.0352
9.07e-07,0.0352
9.08e-07,0.0344
9.09e-07,0.0328
9.1e-07,0.0304
9.11e-07,0.028800000000000003
9.12e-07,0.027200000000000002
9.13e-07,0.0264
9.14e-07,0.028
9.15e-07,0.0296
9.16e-07,0.032
9.17e-07,0.0344
9.18e-07,0.0352
9.19e-07,0.0352
9.2e-07,0.0328
9.21e-07,0.0304
9.22e-07,0.028
9.23e-07,0.0264
9.24e-07,0.0264
9.25e-07,0.028
9.26e-07,0.031200000000000002
9.27e-07,0.033600000000000005
9.28e-07,0.036000000000000004
9.29e-07,0.0368
9.3e-07,0.0352
9.31e-07,0.0328
9.32e-07,0.0296
9.33e-07,0.027200000000000002
9.34e-07,0.0256
9.35e-07,0.027200000000000002
9.36e-07,0.0296
9.37e-07,0.0328
9.38e-07,0.0352
9.39e-07,0.036000000000000004
9.4e-07,0.0352
9.41e-07,0.0328
9.42e-07,0.0296
9.43e-07,0.027200000000000002
9.44e-07,0.0264
9.45e-07,0.027200000000000002
9.46e-07,0.0296
9.47e-07,0.032
9.48e-07,0.0344
9.49e-07,0.0352
9.5e-07,0.0344
9.51e-07,0.032
9.52e-07,0.0296
9.53e-07,0.028
9.54e-07,0.028
9.55e-07,0.0296
9.56e-07,0.032
9.57e-07,0.033600000000000005
9.58e-07,0.0344
9.59e-07,0.0344
9.6e-07,0.032
9.61e-07,0.0296
9.62e-07,0.027200000000000002
9.63e-07,0.027200000000000002
9.64e-07,0.028800000000000003
9.65e-07,0.032
9.66e-07,0.0352
9.67e-07,0.0368
9.68e-07,0.036000000000000004
9.69e-07,0.0328
9.7e-07,0.028800000000000003
9.71e-07,0.0256
9.72e-07,0.024
9.73e-07,0.0264
9.74e-07,0.0304
9.75e-07,0.0352
9.76e-07,0.0392
9.77e-07,0.04
9.78e-07,0.0376
9.79e-07,0.032
9.8e-07,0.0264
9.81e-07,0.0216
9.82e-07,0.020800000000000003
9.83e-07,0.024
9.84e-07,0.0304
9.85e-07,0.0368
9.86e-07,0.0424
9.87e-07,0.0432
9.88e-07,0.04
9.89e-07,0.032
9.9e-07,0.024
9.91e-07,0.0184
9.92e-07,0.0176
9.93e-07,0.0216
9.94e-07,0.028800000000000003
9.95e-07,0.0376
9.96e-07,0.0448
9.97e-07,0.046400000000000004
9.98e-07,0.0424
9.99e-07,0.033600000000000005
1e-06,0.024
1.001e-06,0.0176
1.002e-06,0.0152
1.003e-06,0.019200000000000002
1.004e-06,0.027200000000000002
1.005e-06,0.0368
1.006e-06,0.044000000000000004
1.007e-06,0.046400000000000004
1.008e-06,0.0432
1.009e-06,0.0352
1.01e-06,0.0264
1.011e-06,0.0184
1.012e-06,0.0152
1.013e-06,0.0184
1.014e-06,0.0256
1.015e-06,0.0344
1.016e-06,0.0424
1.017e-06,0.0456
1.018e-06,0.044000000000000004
1.019e-06,0.0376
1.02e-06,0.0296
1.021e-06,0.0216
1.022e-06,0.0176
1.023e-06,0.0184
1.024e-06,0.024
1.025e-06,0.031200000000000002
1.026e-06,0.0376
1.027e-06,0.0424
1.028e-06,0.0424
1.029e-06,0.0392
1.03e-06,0.0328
1.031e-06,0.0264
1.032e-06,0.0216
1.033e-06,0.020800000000000003
1.034e-06,0.0224
1.035e-06,0.027200000000000002
1.036e-06,0.0328
1.037e-06,0.0376
1.038e-06,0.04
1.039e-06,0.0392
1.04e-06,0.0368
1.041e-06,0.032
1.042e-06,0.028
1.043e-06,0.024800000000000003
1.044e-06,0.023200000000000002
1.045e-06,0.024800000000000003
1.046e-06,0.028
1.047e-06,0.032
1.048e-06,0.036000000000000004
1.049e-06,0.038400000000000004
1.05e-06,0.0392
1.051e-06,0.0368
1.052e-06,0.0328
1.053e-06,0.028
1.054e-06,0.024800000000000003
1.055e-06,0.023200000000000002
1.056e-06,0.024800000000000003
