Time (s),Voltage (V)
9.5e-08,0.0112
9.6e-08,0.018000000000000002
9.7e-08,0.0252
9.8e-08,0.030000000000000002
9.9e-08,0.031200000000000002
1e-07,0.027600000000000003
1.01e-07,0.0204
1.02e-07,0.012400000000000001
1.03e-07,0.006
1.04e-07,0.0032
1.05e-07,0.0056
1.06e-07,0.012400000000000001
1.07e-07,0.0216
1.08e-07,0.0296
1.09e-07,0.033600000000000005
1.1e-07,0.0324
1.11e-07,0.0256
1.12e-07,0.016
1.13e-07,0.0064
1.14e-07,0.0008
1.15e-07,0.0008
1.16e-07,0.0076
1.17e-07,0.018000000000000002
1.18e-07,0.0284
1.19e-07,0.0356
1.2e-07,0.0364
1.21e-07,0.0304
1.22e-07,0.0196
1.23e-07,0.0076
1.24e-07,-0.0004
1.25e-07,-0.0024000000000000002
1.26e-07,0.0032
1.27e-07,0.0148
1.28e-07,0.027200000000000002
1.29e-07,0.0368
1.3e-07,0.0392
1.31e-07,0.033600000000000005
1.32e-07,0.0224
1.33e-07,0.0088
1.34e-07,-0.0008
1.35e-07,-0.004
1.36e-07,0.0008
1.37e-07,0.0128
1.38e-07,0.026000000000000002
1.39e-07,0.0364
1.4e-07,0.04
1.41e-07,0.034800000000000005
1.42e-07,0.0236
1.43e-07,0.01
1.44e-07,0.0
1.45e-07,-0.004
1.46e-07,0.0004
1.47e-07,0.011600000000000001
1.48e-07,0.024800000000000003
1.49e-07,0.034800000000000005
1.5e-07,0.038400000000000004
1.51e-07,0.034
1.52e-07,0.0236
1.53e-07,0.0112
1.54e-07,0.0012000000000000001
1.55e-07,-0.0016
1.56e-07,0.002
1.57e-07,0.012
1.58e-07,0.0236
1.59e-07,0.0324
1.6e-07,0.0356
1.61e-07,0.0316
1.62e-07,0.0224
1.63e-07,0.011600000000000001
1.64e-07,0.0036000000000000003
1.65e-07,0.0012000000000000001
1.66e-07,0.0056
1.67e-07,0.014
1.68e-07,0.0236
1.69e-07,0.030000000000000002
1.7e-07,0.0316
1.71e-07,0.027600000000000003
1.72e-07,0.0196
1.73e-07,0.011600000000000001
1.74e-07,0.006
1.75e-07,0.0056
1.76e-07,0.01
1.77e-07,0.0172
1.78e-07,0.024
1.79e-07,0.027600000000000003
1.8e-07,0.027200000000000002
1.81e-07,0.0228
1.82e-07,0.0164
1.83e-07,0.0108
1.84e-07,0.008400000000000001
1.85e-07,0.01
1.86e-07,0.0148
1.87e-07,0.0204
1.88e-07,0.0244
1.89e-07,0.0256
1.9e-07,0.0228
1.91e-07,0.018000000000000002
1.92e-07,0.0132
1.93e-07,0.01
1.94e-07,0.010400000000000001
1.95e-07,0.013600000000000001
1.96e-07,0.0184
1.97e-07,0.0228
1.98e-07,0.024800000000000003
1.99e-07,0.024
2e-07,0.02
2.01e-07,0.0152
2.02e-07,0.0112
2.03e-07,0.01
2.04e-07,0.011600000000000001
2.05e-07,0.015600000000000001
2.06e-07,0.0204
2.07e-07,0.024
2.08e-07,0.024800000000000003
2.09e-07,0.0228
2.1e-07,0.0188
2.11e-07,0.014
2.12e-07,0.010400000000000001
2.13e-07,0.01
2.14e-07,0.012
2.15e-07,0.016
2.16e-07,0.0204
2.17e-07,0.023200000000000002
2.18e-07,0.024
2.19e-07,0.022000000000000002
2.2e-07,0.0184
2.21e-07,0.014400000000000001
2.22e-07,0.011600000000000001
2.23e-07,0.010400000000000001
2.24e-07,0.012
2.25e-07,0.0148
2.26e-07,0.0184
2.27e-07,0.0212
2.28e-07,0.0224
2.29e-07,0.0216
2.3e-07,0.0196
2.31e-07,0.016800000000000002
2.32e-07,0.014400000000000001
2.33e-07,0.0128
2.34e-07,0.012400000000000001
2.35e-07,0.013600000000000001
2.36e-07,0.015600000000000001
2.37e-07,0.018000000000000002
2.38e-07,0.02
2.39e-07,0.020800000000000003
2.4e-07,0.020800000000000003
2.41e-07,0.0196
2.42e-07,0.018000000000000002
2.43e-07,0.015600000000000001
2.44e-07,0.013600000000000001
2.45e-07,0.012400000000000001
2.46e-07,0.012400000000000001
2.47e-07,0.014
2.48e-07,0.016800000000000002
2.49e-07,0.0196
2.5e-07,0.022000000000000002
2.51e-07,0.0228
2.52e-07,0.0216
2.53e-07,0.0184
2.54e-07,0.0148
2.55e-07,0.011600000000000001
2.56e-07,0.01
2.57e-07,0.0108
2.58e-07,0.013600000000000001
2.59e-07,0.018000000000000002
2.6e-07,0.022000000000000002
2.61e-07,0.0244
2.62e-07,0.024
2.63e-07,0.020800000000000003
2.64e-07,0.0164
2.65e-07,0.011600000000000001
2.66e-07,0.0088
2.67e-07,0.0088
2.68e-07,0.011600000000000001
2.69e-07,0.016
2.7e-07,0.0212
2.71e-07,0.0244
2.72e-07,0.024800000000000003
2.73e-07,0.022000000000000002
2.74e-07,0.0176
2.75e-07,0.012400000000000001
2.76e-07,0.0088
2.77e-07,0.008
2.78e-07,0.010400000000000001
